Iteration	Obj_Current	Obj_Best	New_Best	Case	SA_Prob	Jump	Nonimp_In	Nonimp_Out	Tenure	Temperature	ADD	DROP	Obj_Lookups	Con_Lookups	Obj_Evals	Con_Evals	ADD_First	DROP_First	ADD_Second	DROP_Second	SWAPs	Total_Time	Solution
489	-172725.209896749001928	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6130893082982083.000000000000000	13	-1	31	7	0	0	22	2	2	2	3	0.005000000000000	8_6_7_2_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_4_3_4_4_1
490	-171301.335168720135698	-174160.086164228181588	0	2	0.999999999999768	0	0	1	6.899999999999999	6124762189899101.000000000000000	-1	1	4	2	0	0	0	2	0	2	0	0.002000000000000	8_5_7_2_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_4_3_4_4_1
491	-172344.601885861484334	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6118637427709202.000000000000000	3	-1	29	5	0	0	23	1	2	1	2	0.004000000000000	8_5_7_3_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_4_3_4_4_1
492	-170576.922368603234645	-174160.086164228181588	0	2	0.999999999999711	0	0	1	6.899999999999999	6112518790281493.000000000000000	-1	0	7	2	0	0	0	2	0	3	0	0.002000000000000	7_5_7_3_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_4_3_4_4_1
493	-171042.740630226908252	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6106406271491212.000000000000000	23	-1	31	7	0	0	22	2	2	2	3	0.006000000000000	7_5_7_3_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_4_3_4_4_2
494	-170740.702381472598063	-174160.086164228181588	0	2	0.999999999999950	0	0	1	6.899999999999999	6100299865219721.000000000000000	-1	13	5	2	0	0	0	3	0	2	0	0.003000000000000	7_5_7_3_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_2
495	-170740.702381472598063	-174160.086164228181588	0	2	1.000000000000000	0	0	2	7.934999999999999	6094199565354501.000000000000000	6	-1	32	7	0	0	21	3	2	2	3	0.006000000000000	7_5_7_3_3_3_5_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_2
496	-170900.222407904046122	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6088105365789146.000000000000000	-1	3	6	2	0	0	0	4	0	2	0	0.003000000000000	7_5_7_2_3_3_5_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_2
497	-172483.848938473442104	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6082017260423357.000000000000000	1	-1	32	7	0	0	21	3	2	2	3	0.005000000000000	7_6_7_2_3_3_5_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_2
498	-170828.126541058503790	-174160.086164228181588	0	2	0.999999999999728	0	0	1	6.899999999999999	6075935243162934.000000000000000	-1	13	6	2	0	0	0	3	0	2	0	0.003000000000000	7_6_7_2_3_3_5_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
499	-171524.877629168913700	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6069859307919771.000000000000000	1	-1	32	6	0	0	22	4	2	2	2	0.006000000000000	7_7_7_2_3_3_5_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
500	-171250.016972771554720	-174160.086164228181588	0	2	0.999999999999955	0	0	1	6.899999999999999	6063789448611851.000000000000000	-1	23	6	2	0	0	0	4	0	2	0	0.003000000000000	7_7_7_2_3_3_5_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
