Iteration	Obj_Current	Obj_Best	New_Best	Case	SA_Prob	Jump	Nonimp_In	Nonimp_Out	Tenure	Temperature	ADD	DROP	Obj_Lookups	Con_Lookups	Obj_Evals	Con_Evals	ADD_First	DROP_First	ADD_Second	DROP_Second	SWAPs	Total_Time	Solution
489	-656836.369627860258333	-669524.366938250605017	0	2	0.999999999999154	0	0	1	6.899999999999999	6130893082982083.000000000000000	-1	17	6	2	0	0	0	4	0	2	0	0.003000000000000	8_5_6_2_3_3_4_2_2_2_3_3_6_7_4_5_3_5_5_4_3_4_4_1
490	-663289.789061904069968	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	6124762189899101.000000000000000	2	-1	33	7	0	0	21	4	2	2	3	0.006000000000000	8_5_7_2_3_3_4_2_2_2_3_3_6_7_4_5_3_5_5_4_3_4_4_1
491	-655787.698608099832200	-669524.366938250605017	0	2	0.999999999998775	0	0	1	6.899999999999999	6118637427709202.000000000000000	-1	13	6	2	0	0	0	3	0	2	0	0.002000000000000	8_5_7_2_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
492	-665951.483117462252267	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	6112518790281493.000000000000000	3	-1	32	6	0	0	22	4	2	2	2	0.006000000000000	8_5_7_3_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
493	-659464.834019526490010	-669524.366938250605017	0	2	0.999999999998939	0	0	1	6.899999999999999	6106406271491212.000000000000000	-1	0	7	2	0	0	0	4	0	2	0	0.002000000000000	7_5_7_3_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
494	-665620.418242702842690	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	6100299865219721.000000000000000	3	-1	34	7	0	0	21	5	2	2	3	0.006000000000000	7_5_7_4_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
495	-661938.779838392511010	-669524.366938250605017	0	2	0.999999999999396	0	0	1	6.899999999999999	6094199565354501.000000000000000	-1	12	7	2	0	0	0	5	0	2	0	0.002000000000000	7_5_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
496	-666922.610358241945505	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	6088105365789146.000000000000000	1	-1	33	7	0	0	21	5	2	2	3	0.006000000000000	7_6_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
497	-661842.317544013145380	-669524.366938250605017	0	2	0.999999999999166	0	0	1	6.899999999999999	6082017260423357.000000000000000	-1	0	7	2	0	0	0	5	0	2	0	0.002000000000000	6_6_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
498	-669251.983631912036799	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	6075935243162934.000000000000000	13	-1	34	7	0	0	22	5	2	2	3	0.006000000000000	6_6_7_4_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
499	-661204.968832054175436	-669524.366938250605017	0	2	0.999999999998676	0	0	1	6.899999999999999	6069859307919771.000000000000000	-1	2	7	2	0	0	0	4	0	2	0	0.003000000000000	6_6_6_4_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
500	-665911.885057102073915	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	6063789448611851.000000000000000	13	-1	33	6	0	0	21	5	2	2	2	0.006000000000000	6_6_6_4_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
